Time [s],TX,RX
3.667126080,1,0
3.667134760,1,1
3.667143440,1,0
3.667152120,1,1
3.667160840,1,0
3.667178160,1,1
3.667186880,1,0
3.667195560,1,1
3.667212920,1,0
3.667221600,1,1
3.667230280,1,0
3.667238960,1,1
3.667256320,1,0
3.667282360,1,1
3.667299720,1,0
3.667308440,1,1
3.667317080,1,0
3.667325760,1,1
3.667334480,1,0
3.667369200,1,1
3.667386560,1,0
3.667395240,1,1
3.667403920,1,0
3.667429960,1,1
3.667438640,1,0
3.667447320,1,1
3.667473400,1,0
3.667482080,1,1
3.667490720,1,0
3.667499400,1,1
3.667508120,1,0
3.667516800,1,1
3.667525480,1,0
3.667542840,1,1
3.667560200,1,0
3.667568880,1,1
3.667577560,1,0
3.667586240,1,1
3.667603600,1,0
3.667620960,1,1
3.667647040,1,0
3.667655720,1,1
3.667664360,1,0
3.667716480,1,1
3.667725160,1,0
3.667742520,1,1
3.667751200,1,0
3.667759880,1,1
3.667777240,1,0
3.667811960,1,1
3.667820680,1,0
3.667829360,1,1
3.667838000,1,0
3.667855400,1,1
3.667864080,1,0
3.667881440,1,1
3.667907480,1,0
3.667916160,1,1
3.667924840,1,0
3.667933520,1,1
3.667942200,1,0
3.667959560,1,1
3.667994320,1,0
3.668003000,1,1
3.668011680,1,0
3.668055080,1,1
3.668081120,1,0
3.668089800,1,1
3.668098480,1,0
3.668124520,1,1
3.668133240,1,0
3.668141920,1,1
3.668167960,1,0
3.668176640,1,1
3.668185320,1,0
3.668194000,1,1
3.668228720,1,0
3.668237400,1,1
3.668254760,1,0
3.668263440,1,1
3.668272120,1,0
3.668324200,1,1
3.668332920,1,0
3.668350280,1,1
3.668358960,1,0
3.668385000,1,1
3.668402360,1,0
3.668419720,1,1
3.668428400,1,0
3.668437080,1,1
3.668445760,1,0
3.668454480,1,1
3.668463120,1,0
3.668480520,1,1
3.668489200,1,0
3.668497840,1,1
3.668515240,1,0
3.668523920,1,1
3.668532600,1,0
3.668549960,1,1
3.668558640,1,0
3.668584680,1,1
3.668602040,1,0
3.668610720,1,1
3.668619440,1,0
3.668636760,1,1
3.668645480,1,0
3.668662840,1,1
3.668688880,1,0
3.668697560,1,1
3.668706240,1,0
3.668714920,1,1
3.668723600,1,0
3.668758320,1,1
3.668775680,1,0
3.668784360,1,1
3.668793080,1,0
3.668810400,1,1
3.668819120,1,0
3.668836480,1,1
3.668862520,1,0
3.668871200,1,1
3.668879880,1,0
3.668888560,1,1
3.668897240,1,0
3.668914600,1,1
3.668949320,1,0
3.668958000,1,1
3.668966720,1,0
3.668975400,1,1
3.669001440,1,0
3.669018800,1,1
3.669027480,1,0
3.669044840,1,1
3.669053520,1,0
3.669070880,1,1
3.669079600,1,0
3.669088240,1,1
3.669096920,1,0
3.669131640,1,1
3.785816800,1,0
3.785825480,1,1
3.785834160,1,0
3.785851520,1,1
3.785860240,1,0
3.785877560,1,1
3.785886280,1,0
3.785894960,1,1
3.785903640,1,0
3.785921000,1,1
3.785947040,1,0
3.785964400,1,1
3.785973080,1,0
3.785981760,1,1
3.785990440,1,0
3.786007800,1,1
3.786025200,1,0
3.786051200,1,1
3.786059920,1,0
3.786068600,1,1
3.786077280,1,0
3.786085960,1,1
3.786120680,1,0
3.786138040,1,1
3.786146720,1,0
3.786155400,1,1
3.786164080,1,0
3.786181440,1,1
3.786190120,1,0
3.786198800,1,1
3.786224880,1,0
3.786242240,1,1
3.786250920,1,0
3.786303000,1,1
3.786311680,1,0
3.786329040,1,1
3.786337720,1,0
3.786389800,1,1
3.786398520,1,0
3.786415880,1,1
3.786424560,1,0
3.786476640,1,1
3.786485320,1,0
3.786502680,1,1
3.786511360,1,0
3.786563440,1,1
3.786572160,1,0
3.786589520,1,1
3.786598200,1,0
3.786615560,1,1
3.786624240,1,0
3.786658960,1,1
3.786667640,1,0
3.786676320,1,1
3.786685040,1,0
3.786711040,1,1
3.786728440,1,0
3.786745800,1,1
3.786754480,1,0
3.786763160,1,1
3.786771840,1,0
3.786780520,1,1
3.786789200,1,0
3.786815240,1,1
3.786832640,1,0
3.786849960,1,1
3.786858680,1,0
3.786876000,1,1
3.786884720,1,0
3.786893400,1,1
3.786919440,1,0
3.786936800,1,1
3.786945480,1,0
3.786997560,1,1
3.787006280,1,0
3.787023600,1,1
3.787032320,1,0
3.787041000,1,1
3.787058360,1,0
3.787075720,1,1
3.787084400,1,0
3.787093080,1,1
3.787101760,1,0
3.787110440,1,1
3.787119120,1,0
3.787127800,1,1
3.787136480,1,0
3.787145160,1,1
3.787153840,1,0
3.787171200,1,1
3.787188560,1,0
3.787197240,1,1
3.787205960,1,0
3.787214640,1,1
3.787223320,1,0
3.787258040,1,1
3.787275400,1,0
3.787284080,1,1
3.787292760,1,0
3.787310120,1,1
3.787318840,1,0
3.787336160,1,1
3.787362200,1,0
3.787370920,1,1
3.787379600,1,0
3.787388280,1,1
3.787405640,1,0
3.787431680,1,1
3.787449040,1,0
3.787457720,1,1
3.787466400,1,0
3.787501120,1,1
3.787509840,1,0
3.787518520,1,1
3.787535880,1,0
3.787544560,1,1
3.787553240,1,0
3.787561920,1,1
3.787570600,1,0
3.787587960,1,1
3.787596640,1,0
3.787605320,1,1
3.787622680,1,0
3.787631360,1,1
3.787640040,1,0
3.787657400,1,1
3.787683480,1,0
3.787692160,1,1
3.787709520,1,0
3.787718200,1,1
3.787726880,1,0
3.787735560,1,1
3.787761600,1,0
3.787778960,1,1
3.787796320,1,0
3.787805000,1,1
3.787813680,1,0
3.787865800,1,1
3.787874480,1,0
3.787891840,1,1
3.787900520,1,0
3.787917880,1,1
3.787935240,1,0
3.787961280,1,1
3.787969960,1,0
3.787978680,1,1
3.787987320,1,0
3.787996000,1,1
3.788004720,1,0
3.788022040,1,1
3.788030760,1,0
3.788048120,1,1
3.788056800,1,0
3.788065480,1,1
3.788074160,1,0
3.788117560,1,1
3.788126240,1,0
3.788134920,1,1
3.788143640,1,0
3.788152320,1,1
3.788160960,1,0
3.788213080,1,1
3.788221760,1,0
3.788239120,1,1
3.788247800,1,0
3.788256480,1,1
3.788265160,1,0
3.788282520,1,1
3.788291240,1,0
3.788299880,1,1
3.788317280,1,0
3.788325960,1,1
3.788334600,1,0
3.788343320,1,1
3.788352000,1,0
3.788360680,1,1
3.788378040,1,0
3.788386720,1,1
3.788404080,1,0
3.788412760,1,1
3.788421440,1,0
3.788430120,1,1
3.788438800,1,0
3.788473520,1,1
3.788490920,1,0
3.788499600,1,1
3.788508240,1,0
3.788516960,1,1
3.788543000,1,0
3.788560360,1,1
3.788577720,1,0
3.788586400,1,1
3.788595080,1,0
3.788603760,1,1
3.788612440,1,0
3.788621120,1,1
3.788629840,1,0
3.788647160,1,1
3.788664560,1,0
3.788673240,1,1
3.788681920,1,0
3.788699280,1,1
3.788707960,1,0
3.788716640,1,1
3.788725320,1,0
3.788760040,1,1
3.880417880,1,0
3.880426560,1,1
3.880435200,1,0
3.880452600,1,1
3.880461280,1,0
3.880478640,1,1
3.880487320,1,0
3.880496000,1,1
3.880504680,1,0
3.880522040,1,1
3.880548080,1,0
3.880565440,1,1
3.880574120,1,0
3.880582800,1,1
3.880591520,1,0
3.880608840,1,1
3.880626240,1,0
3.880652280,1,1
3.880660960,1,0
3.880669640,1,1
3.880678320,1,0
3.880687000,1,1
3.880721720,1,0
3.880739120,1,1
3.880747760,1,0
3.880756440,1,1
3.880765160,1,0
3.880782480,1,1
3.880791200,1,0
3.880799880,1,1
3.880825920,1,0
3.880843280,1,1
3.880851960,1,0
3.880904040,1,1
3.880912760,1,0
3.880930080,1,1
3.880938800,1,0
3.880990880,1,1
3.880999560,1,0
3.881016920,1,1
3.881025600,1,0
3.881077680,1,1
3.881086400,1,0
3.881103760,1,1
3.881112440,1,0
3.881164520,1,1
3.881173200,1,0
3.881190560,1,1
3.881199240,1,0
3.881207920,1,1
3.881225320,1,0
3.881242640,1,1
3.881268720,1,0
3.881277400,1,1
3.881286080,1,0
3.881294760,1,1
3.881303440,1,0
3.881312120,1,1
3.881320800,1,0
3.881338160,1,1
3.881355520,1,0
3.881364200,1,1
3.881372880,1,0
3.881381560,1,1
3.881390280,1,0
3.881425000,1,1
3.881442360,1,0
3.881451040,1,1
3.881459720,1,0
3.881477080,1,1
3.881485760,1,0
3.881503120,1,1
3.881529160,1,0
3.881537840,1,1
3.881546520,1,0
3.881555200,1,1
3.881572600,1,0
3.881598640,1,1
3.881616000,1,0
3.881624680,1,1
3.881633360,1,0
3.881668080,1,1
3.881676760,1,0
3.881685440,1,1
3.881702800,1,0
3.881711520,1,1
3.881720160,1,0
3.881728840,1,1
3.881772280,1,0
3.881780960,1,1
3.881789640,1,0
3.881798320,1,1
3.881807000,1,0
3.881824360,1,1
3.881841720,1,0
3.881859080,1,1
3.881876480,1,0
3.881885160,1,1
3.881893800,1,0
3.881902480,1,1
3.881911200,1,0
3.881928520,1,1
3.881937240,1,0
3.881945920,1,1
3.881963280,1,0
3.881971960,1,1
3.881980640,1,0
3.882024040,1,1
3.882050120,1,0
3.882058800,1,1
3.882067440,1,0
3.882119560,1,1
3.882128240,1,0
3.882145600,1,1
3.882154280,1,0
3.882162960,1,1
3.882180320,1,0
3.882197680,1,1
3.882223760,1,0
3.882232440,1,1
3.882241080,1,0
3.882267160,1,1
3.882275840,1,0
3.882284520,1,1
3.882310560,1,0
3.882319240,1,1
3.882327920,1,0
3.882336600,1,1
3.882345280,1,0
3.882380000,1,1
3.882397400,1,0
3.882406080,1,1
3.882414760,1,0
3.882432120,1,1
3.882440800,1,0
3.882458160,1,1
3.882484200,1,0
3.882492880,1,1
3.882501560,1,0
3.882527600,1,1
3.882536320,1,0
3.882545000,1,1
3.882571040,1,0
3.882579720,1,1
3.882588400,1,0
3.882614440,1,1
3.882631800,1,0
3.882640480,1,1
3.882649160,1,0
3.882666520,1,1
3.882675200,1,0
3.882727280,1,1
3.882736000,1,0
3.882753360,1,1
3.882762040,1,0
3.882814120,1,1
3.882822800,1,0
3.882840160,1,1
3.882848840,1,0
3.882857560,1,1
3.882874920,1,0
3.882892280,1,1
3.882918320,1,0
3.882927000,1,1
3.882935680,1,0
3.882961720,1,1
3.882979080,1,0
3.882987760,1,1
3.883005120,1,0
3.883013800,1,1
3.883022520,1,0
3.883031200,1,1
3.883065920,1,0
3.883074560,1,1
3.883091960,1,0
3.883100640,1,1
3.883109320,1,0
3.883135360,1,1
3.883144040,1,0
3.883152720,1,1
3.883178760,1,0
3.883187440,1,1
3.883196160,1,0
3.883213480,1,1
3.883222200,1,0
3.883230880,1,1
3.883256920,1,0
3.883274280,1,1
3.883282960,1,0
3.883335040,1,1
3.883343760,1,0
3.883361080,1,1
3.883369800,1,0
3.883413200,1,1
3.883430560,1,0
3.883447920,1,1
3.883456600,1,0
3.883473960,1,1
3.883482680,1,0
3.883491320,1,1
3.883500000,1,0
3.883534720,1,1
3.930760120,1,0
3.930768800,1,1
3.930777480,1,0
3.930794840,1,1
3.930803560,1,0
3.930820880,1,1
3.930829600,1,0
3.930838280,1,1
3.930846920,1,0
3.930864320,1,1
3.930890360,1,0
3.930907720,1,1
3.930916400,1,0
3.930925080,1,1
3.930933760,1,0
3.930951120,1,1
3.930968480,1,0
3.930994520,1,1
3.931003240,1,0
3.931011920,1,1
3.931020560,1,0
3.931029280,1,1
3.931064000,1,0
3.931081360,1,1
3.931090040,1,0
3.931098720,1,1
3.931107400,1,0
3.931124760,1,1
3.931133440,1,0
3.931142120,1,1
3.931168160,1,0
3.931185560,1,1
3.931194240,1,0
3.931246320,1,1
3.931255000,1,0
3.931272360,1,1
3.931281040,1,0
3.931333120,1,1
3.931341840,1,0
3.931359200,1,1
3.931367880,1,0
3.931419960,1,1
3.931428640,1,0
3.931446000,1,1
3.931454680,1,0
3.931506760,1,1
3.931515480,1,0
3.931532840,1,1
3.931541520,1,0
3.931550200,1,1
3.931567560,1,0
3.931584920,1,1
3.931610960,1,0
3.931619640,1,1
3.931628320,1,0
3.931637040,1,1
3.931645680,1,0
3.931654360,1,1
3.931663080,1,0
3.931680400,1,1
3.931697800,1,0
3.931706480,1,1
3.931715160,1,0
3.931723840,1,1
3.931732520,1,0
3.931767240,1,1
3.931784600,1,0
3.931793280,1,1
3.931802000,1,0
3.931819320,1,1
3.931828040,1,0
3.931845400,1,1
3.931871440,1,0
3.931880120,1,1
3.931888800,1,0
3.931897480,1,1
3.931914840,1,0
3.931940880,1,1
3.931958240,1,0
3.931966920,1,1
3.931975640,1,0
3.932010360,1,1
3.932019040,1,0
3.932027720,1,1
3.932045080,1,0
3.932053760,1,1
3.932062440,1,0
3.932071120,1,1
3.932114520,1,0
3.932123240,1,1
3.932131880,1,0
3.932140560,1,1
3.932149280,1,0
3.932166600,1,1
3.932184000,1,0
3.932201360,1,1
3.932218720,1,0
3.932227400,1,1
3.932236080,1,0
3.932244760,1,1
3.932253440,1,0
3.932270800,1,1
3.932279480,1,0
3.932288160,1,1
3.932305520,1,0
3.932314200,1,1
3.932322920,1,0
3.932366320,1,1
3.932392360,1,0
3.932401040,1,1
3.932409720,1,0
3.932461800,1,1
3.932470520,1,0
3.932487840,1,1
3.932496560,1,0
3.932505240,1,1
3.932513920,1,0
3.932522600,1,1
3.932531280,1,0
3.932548640,1,1
3.932566000,1,0
3.932574680,1,1
3.932583360,1,0
3.932600720,1,1
3.932626760,1,0
3.932635480,1,1
3.932652800,1,0
3.932661520,1,1
3.932670200,1,0
3.932696240,1,1
3.932704920,1,0
3.932722280,1,1
3.932739640,1,0
3.932748320,1,1
3.932757000,1,0
3.932783080,1,1
3.932800440,1,0
3.932809120,1,1
3.932817800,1,0
3.932835160,1,1
3.932843840,1,0
3.932895920,1,1
3.932904600,1,0
3.932921960,1,1
3.932930640,1,0
3.932982760,1,1
3.932991440,1,0
3.933008800,1,1
3.933017480,1,0
3.933026160,1,1
3.933043520,1,0
3.933060880,1,1
3.933086920,1,0
3.933095600,1,1
3.933104280,1,0
3.933130360,1,1
3.933147720,1,0
3.933156400,1,1
3.933173760,1,0
3.933182440,1,1
3.933191120,1,0
3.933199800,1,1
3.933234520,1,0
3.933243200,1,1
3.933260560,1,0
3.933269280,1,1
3.933277920,1,0
3.933304000,1,1
3.933312680,1,0
3.933321360,1,1
3.933347400,1,0
3.933356080,1,1
3.933364760,1,0
3.933382120,1,1
3.933390800,1,0
3.933399480,1,1
3.933425520,1,0
3.933442920,1,1
3.933451560,1,0
3.933503680,1,1
3.933512360,1,0
3.933529720,1,1
3.933538400,1,0
3.933581800,1,1
3.933599160,1,0
3.933616560,1,1
3.933625200,1,0
3.933651280,1,1
3.933668640,1,0
3.933677320,1,1
3.933686000,1,0
3.933703360,1,1
3.933712040,1,0
3.933764120,1,1
3.933772800,1,0
3.933790200,1,1
3.933798880,1,0
3.933816240,1,1
3.933824920,1,0
3.933842280,1,1
3.933868320,1,0
3.933877000,1,1
3.933885680,1,0
3.933894360,1,1
3.933903040,1,0
3.933911720,1,1
3.933920440,1,0
3.933937760,1,1
3.933955160,1,0
3.933963840,1,1
3.933972520,1,0
3.933981200,1,1
3.933998560,1,0
3.934015920,1,1
3.934041960,1,0
3.934050640,1,1
3.934059320,1,0
3.934068000,1,1
3.934076680,1,0
3.934085360,1,1
3.934094080,1,0
3.934102760,1,1
3.934128800,1,0
3.934137480,1,1
3.934146160,1,0
3.934172200,1,1
3.934189560,1,0
3.934198240,1,1
3.934215600,1,0
3.934224280,1,1
3.934232960,1,0
3.934259000,1,1
3.934267720,1,0
3.934276400,1,1
3.934302440,1,0
3.934311120,1,1
3.934319800,1,0
3.934337160,1,1
3.934345840,1,0
3.934354520,1,1
3.934380560,1,0
3.934397920,1,1
3.934406640,1,0
3.934458680,1,1
3.934467400,1,0
3.934484760,1,1
3.934493440,1,0
3.934536840,1,1
3.934554240,1,0
3.934571560,1,1
3.934580280,1,0
3.934597600,1,1
3.934606320,1,0
3.934615000,1,1
3.934623680,1,0
3.934658400,1,1
4.056126840,1,0
4.056135520,1,1
4.056144200,1,0
4.056161560,1,1
4.056170240,1,0
4.056187640,1,1
4.056196280,1,0
4.056205000,1,1
4.056213680,1,0
4.056231040,1,1
4.056257080,1,0
4.056274440,1,1
4.056283120,1,0
4.056291800,1,1
4.056300480,1,0
4.056317840,1,1
4.056335200,1,0
4.056361280,1,1
4.056369960,1,0
4.056378640,1,1
4.056387320,1,0
4.056396000,1,1
4.056430720,1,0
4.056448080,1,1
4.056456760,1,0
4.056465440,1,1
4.056474120,1,0
4.056491480,1,1
4.056500200,1,0
4.056508840,1,1
4.056534920,1,0
4.056552280,1,1
4.056560960,1,0
4.056613040,1,1
4.056621720,1,0
4.056639120,1,1
4.056647760,1,0
4.056699880,1,1
4.056708560,1,0
4.056725920,1,1
4.056734600,1,0
4.056786680,1,1
4.056795360,1,0
4.056812760,1,1
4.056821400,1,0
4.056873520,1,1
4.056882200,1,0
4.056899560,1,1
4.056908240,1,0
4.056925600,1,1
4.056942960,1,0
4.056951640,1,1
4.056960320,1,0
4.056969000,1,1
4.056977720,1,0
4.056986400,1,1
4.056995040,1,0
4.057003720,1,1
4.057012440,1,0
4.057055840,1,1
4.057064520,1,0
4.057073200,1,1
4.057081880,1,0
4.057107920,1,1
4.057125320,1,0
4.057142640,1,1
4.057151360,1,0
4.057160040,1,1
4.057168680,1,0
4.057177400,1,1
4.057186080,1,0
4.057203440,1,1
4.057212120,1,0
4.057229480,1,1
4.057238160,1,0
4.057246840,1,1
4.057255520,1,0
4.057281560,1,1
4.057290240,1,0
4.057316280,1,1
4.057325000,1,0
4.057333680,1,1
4.057342360,1,0
4.057394440,1,1
4.057403120,1,0
4.057420480,1,1
4.057429160,1,0
4.057437840,1,1
4.057455200,1,0
4.057481240,1,1
4.057498640,1,0
4.057507320,1,1
4.057516000,1,0
4.057524680,1,1
4.057559400,1,0
4.057568080,1,1
4.057585440,1,0
4.057594120,1,1
4.057602800,1,0
4.057628840,1,1
4.057637560,1,0
4.057654880,1,1
4.057672280,1,0
4.057680960,1,1
4.057689640,1,0
4.057698320,1,1
4.057707000,1,0
4.057715680,1,1
4.057724360,1,0
4.057741720,1,1
4.057759080,1,0
4.057767760,1,1
4.057776440,1,0
4.057828520,1,1
4.057837240,1,0
4.057854600,1,1
4.057863280,1,0
4.057871960,1,1
4.057880640,1,0
4.057915360,1,1
4.057932720,1,0
4.057941400,1,1
4.057950120,1,0
4.057976120,1,1
4.057984840,1,0
4.057993520,1,1
4.058019560,1,0
4.058028240,1,1
4.058036920,1,0
4.058089000,1,1
4.058097720,1,0
4.058115040,1,1
4.058123760,1,0
4.058132440,1,1
4.058149800,1,0
4.058167160,1,1
4.058193200,1,0
4.058201880,1,1
4.058210560,1,0
4.058236600,1,1
4.058253960,1,0
4.058262640,1,1
4.058280000,1,0
4.058288680,1,1
4.058297400,1,0
4.058306080,1,1
4.058340800,1,0
4.058349480,1,1
4.058366840,1,0
4.058375520,1,1
4.058384200,1,0
4.058410240,1,1
4.058418920,1,0
4.058427600,1,1
4.058453640,1,0
4.058462320,1,1
4.058471040,1,0
4.058523120,1,1
4.058531800,1,0
4.058549160,1,1
4.058557840,1,0
4.058601240,1,1
4.058618640,1,0
4.058635960,1,1
4.058644680,1,0
4.058696760,1,1
4.058705440,1,0
4.058722800,1,1
4.058731480,1,0
4.058748840,1,1
4.058757560,1,0
4.058774880,1,1
4.058800960,1,0
4.058809640,1,1
4.058818320,1,0
4.058827000,1,1
4.058835680,1,0
4.058844360,1,1
4.058853040,1,0
4.058870400,1,1
4.058887760,1,0
4.058896440,1,1
4.058905120,1,0
4.058922480,1,1
4.058939840,1,0
4.058957240,1,1
4.058974600,1,0
4.058983280,1,1
4.058991960,1,0
4.059000640,1,1
4.059044040,1,0
4.059052720,1,1
4.059061400,1,0
4.059070080,1,1
4.059078760,1,0
4.059087440,1,1
4.059104840,1,0
4.059130880,1,1
4.059148240,1,0
4.059156920,1,1
4.059165600,1,0
4.059191640,1,1
4.059200320,1,0
4.059209000,1,1
4.059235040,1,0
4.059243720,1,1
4.059252400,1,0
4.059269760,1,1
4.059278480,1,0
4.059295840,1,1
4.059321880,1,0
4.059330560,1,1
4.059339240,1,0
4.059391320,1,1
4.059400000,1,0
4.059417400,1,1
4.059426040,1,0
4.059469480,1,1
4.059486840,1,0
4.059504200,1,1
4.059512880,1,0
4.059547600,1,1
4.059582360,1,0
4.059591040,1,1
4.059599680,1,0
4.059608360,1,1
4.059617080,1,0
4.059625760,1,1
4.059634440,1,0
4.059643120,1,1
4.059660480,1,0
4.059677840,1,1
4.059686520,1,0
4.059695200,1,1
4.059703880,1,0
4.059712560,1,1
4.059721240,1,0
4.059729920,1,1
4.059747280,1,0
4.059764680,1,1
4.059773320,1,0
4.059782040,1,1
4.059790720,1,0
4.059799400,1,1
4.059808080,1,0
4.059816760,1,1
4.059834120,1,0
4.059851480,1,1
4.059860160,1,0
4.059868840,1,1
4.059877520,1,0
4.059886200,1,1
4.059894880,1,0
4.059903600,1,1
4.059920920,1,0
4.059938320,1,1
4.059947000,1,0
4.059999080,1,1
4.060007760,1,0
4.060025120,1,1
4.060033800,1,0
4.060068520,1,1
4.060077240,1,0
4.060085880,1,1
4.060094600,1,0
4.060111960,1,1
4.060120640,1,0
4.060138000,1,1
4.060146680,1,0
4.060164040,1,1
4.060181400,1,0
4.060198760,1,1
4.060207440,1,0
4.060216120,1,1
4.060224800,1,0
4.060250880,1,1
4.060268240,1,0
4.060285600,1,1
4.060294280,1,0
4.060329000,1,1
4.060355040,1,0
4.060372400,1,1
4.060381080,1,0
4.060407120,1,1
4.060415840,1,0
4.060424520,1,1
4.060441880,1,0
4.060459240,1,1
4.060467920,1,0
4.060476600,1,1
4.060485280,1,0
4.060493960,1,1
4.060502640,1,0
4.060511320,1,1
4.060528680,1,0
4.060546040,1,1
4.060554760,1,0
4.060563440,1,1
4.060572080,1,0
4.060589480,1,1
4.060598160,1,0
4.060606800,1,1
4.060615520,1,0
4.060632880,1,1
4.060641560,1,0
4.060658920,1,1
4.060667600,1,0
4.060676280,1,1
4.060684960,1,0
4.060719680,1,1
4.247432720,1,0
4.247441440,1,1
4.247450120,1,0
4.247467480,1,1
4.247476160,1,0
4.247493520,1,1
4.247502200,1,0
4.247510880,1,1
4.247519560,1,0
4.247536920,1,1
4.247563000,1,0
4.247580320,1,1
4.247589040,1,0
4.247597720,1,1
4.247606400,1,0
4.247623760,1,1
4.247641120,1,0
4.247667160,1,1
4.247675840,1,0
4.247684520,1,1
4.247693200,1,0
4.247701880,1,1
4.247736640,1,0
4.247753960,1,1
4.247762680,1,0
4.247771360,1,1
4.247780040,1,0
4.247797400,1,1
4.247806080,1,0
4.247814760,1,1
4.247840800,1,0
4.247858160,1,1
4.247866840,1,0
4.247918920,1,1
4.247927640,1,0
4.247945000,1,1
4.247953680,1,0
4.248005760,1,1
4.248014440,1,0
4.248031800,1,1
4.248040480,1,0
4.248092560,1,1
4.248101280,1,0
4.248118640,1,1
4.248127320,1,0
4.248179400,1,1
4.248188080,1,0
4.248205440,1,1
4.248214160,1,0
4.248222840,1,1
4.248240200,1,0
4.248257560,1,1
4.248283600,1,0
4.248292280,1,1
4.248300960,1,0
4.248309640,1,1
4.248318320,1,0
4.248327000,1,1
4.248335680,1,0
4.248353040,1,1
4.248370400,1,0
4.248379080,1,1
4.248387800,1,0
4.248396480,1,1
4.248405120,1,0
4.248439880,1,1
4.248457240,1,0
4.248465920,1,1
4.248474600,1,0
4.248491960,1,1
4.248500640,1,0
4.248518000,1,1
4.248544040,1,0
4.248552720,1,1
4.248561440,1,0
4.248570120,1,1
4.248587480,1,0
4.248613520,1,1
4.248630880,1,0
4.248639560,1,1
4.248648240,1,0
4.248682960,1,1
4.248691640,1,0
4.248700320,1,1
4.248717680,1,0
4.248726360,1,1
4.248735080,1,0
4.248743760,1,1
4.248787160,1,0
4.248795840,1,1
4.248804520,1,0
4.248813200,1,1
4.248821880,1,0
4.248839240,1,1
4.248856600,1,0
4.248873960,1,1
4.248891320,1,0
4.248900000,1,1
4.248908720,1,0
4.248917400,1,1
4.248926080,1,0
4.248943440,1,1
4.248952120,1,0
4.248960800,1,1
4.248978160,1,0
4.248986840,1,1
4.248995520,1,0
4.249038920,1,1
4.249064960,1,0
4.249073680,1,1
4.249082360,1,0
4.249134440,1,1
4.249143120,1,0
4.249160480,1,1
4.249169160,1,0
4.249177840,1,1
4.249195240,1,0
4.249212560,1,1
4.249238640,1,0
4.249247320,1,1
4.249256000,1,0
4.249282040,1,1
4.249290720,1,0
4.249299400,1,1
4.249325440,1,0
4.249334120,1,1
4.249342800,1,0
4.249351480,1,1
4.249360200,1,0
4.249394920,1,1
4.249412280,1,0
4.249420960,1,1
4.249429640,1,0
4.249447000,1,1
4.249455680,1,0
4.249473040,1,1
4.249499080,1,0
4.249507760,1,1
4.249516440,1,0
4.249542520,1,1
4.249551160,1,0
4.249559880,1,1
4.249585920,1,0
4.249594600,1,1
4.249603280,1,0
4.249629320,1,1
4.249646680,1,0
4.249655360,1,1
4.249664040,1,0
4.249681440,1,1
4.249690080,1,0
4.249742200,1,1
4.249750880,1,0
4.249768240,1,1
4.249776920,1,0
4.249829000,1,1
4.249837680,1,0
4.249855080,1,1
4.249863720,1,0
4.249872400,1,1
4.249889800,1,0
4.249907160,1,1
4.249933200,1,0
4.249941880,1,1
4.249950560,1,0
4.249976600,1,1
4.249994000,1,0
4.250002640,1,1
4.250020040,1,0
4.250028720,1,1
4.250037360,1,0
4.250046080,1,1
4.250080800,1,0
4.250089480,1,1
4.250106840,1,0
4.250115520,1,1
4.250124200,1,0
4.250150240,1,1
4.250158920,1,0
4.250167640,1,1
4.250193680,1,0
4.250202360,1,1
4.250211040,1,0
4.250228400,1,1
4.250237080,1,0
4.250245760,1,1
4.250271800,1,0
4.250289160,1,1
4.250297840,1,0
4.250349920,1,1
4.250358640,1,0
4.250376000,1,1
4.250384680,1,0
4.250393360,1,1
4.250402040,1,0
4.250428080,1,1
4.250445440,1,0
4.250462800,1,1
4.250471480,1,0
4.250488840,1,1
4.250497520,1,0
4.250506200,1,1
4.250514920,1,0
4.250549640,1,1
4.312996400,1,0
4.313005080,1,1
4.313013760,1,0
4.313031120,1,1
4.313039840,1,0
4.313057160,1,1
4.313065880,1,0
4.313074560,1,1
4.313083200,1,0
4.313100600,1,1
4.313126640,1,0
4.313144000,1,1
4.313152680,1,0
4.313161360,1,1
4.313170040,1,0
4.313187400,1,1
4.313204760,1,0
4.313230800,1,1
4.313239520,1,0
4.313248200,1,1
4.313256880,1,0
4.313265560,1,1
4.313300280,1,0
4.313317640,1,1
4.313326320,1,0
4.313335000,1,1
4.313343680,1,0
4.313361040,1,1
4.313369720,1,0
4.313378400,1,1
4.313404480,1,0
4.313421840,1,1
4.313430520,1,0
4.313482600,1,1
4.313491280,1,0
4.313508640,1,1
4.313517320,1,0
4.313569400,1,1
4.313578120,1,0
4.313595480,1,1
4.313604160,1,0
4.313656240,1,1
4.313664920,1,0
4.313682280,1,1
4.313690960,1,0
4.313743040,1,1
4.313751760,1,0
4.313769120,1,1
4.313777800,1,0
4.313786480,1,1
4.313803840,1,0
4.313821200,1,1
4.313847240,1,0
4.313855920,1,1
4.313864600,1,0
4.313873320,1,1
4.313881960,1,0
4.313890640,1,1
4.313899360,1,0
4.313916680,1,1
4.313934080,1,0
4.313942760,1,1
4.313951440,1,0
4.313960120,1,1
4.313968800,1,0
4.314003520,1,1
4.314020880,1,0
4.314029560,1,1
4.314038280,1,0
4.314055600,1,1
4.314064320,1,0
4.314081680,1,1
4.314107720,1,0
4.314116400,1,1
4.314125080,1,0
4.314133760,1,1
4.314151120,1,0
4.314177160,1,1
4.314194520,1,0
4.314203200,1,1
